,Time,Concentration
654,21.826946847960446,5.335043627032107e-06
655,21.860321384425216,5.335194598763137e-06
656,21.893695920889986,5.317085633315462e-06
657,21.92707045735476,5.343699779518577e-06
658,21.96044499381953,5.360269792120003e-06
659,21.993819530284302,5.380193723186367e-06
660,22.02719406674907,5.3101985851405675e-06
661,22.060568603213845,5.306615802628251e-06
662,22.093943139678615,5.329114661744891e-06
663,22.127317676143388,5.344595114680192e-06
664,22.160692212608158,5.341086017309392e-06
665,22.194066749072928,5.328808203273629e-06
666,22.2274412855377,5.354900620984017e-06
667,22.26081582200247,5.355145534104533e-06
668,22.294190358467244,5.362905693358056e-06
669,22.327564894932014,5.330798191311859e-06
670,22.360939431396787,5.320188307221415e-06
671,22.394313967861557,5.335392434476878e-06
672,22.42768850432633,5.376050320154005e-06
673,22.4610630407911,5.367663436780206e-06
674,22.49443757725587,5.380740308725806e-06
675,22.527812113720643,5.38619052061986e-06
676,22.561186650185412,5.320497579863341e-06
677,22.594561186650186,5.38901947122003e-06
678,22.627935723114955,5.316975057899052e-06
679,22.66131025957973,5.316699332448526e-06
680,22.6946847960445,5.334649687522986e-06
681,22.72805933250927,5.2917709571114326e-06
682,22.76143386897404,5.30773202688233e-06
683,22.79480840543881,5.283009329715387e-06
684,22.828182941903584,5.24661110041326e-06
685,22.861557478368354,5.242837455906919e-06
686,22.894932014833127,5.295519602134025e-06
687,22.928306551297897,5.327100183451494e-06
688,22.96168108776267,5.310983511313518e-06
689,22.99505562422744,5.319076477791232e-06
690,23.028430160692213,5.241529070535687e-06
691,23.061804697156983,5.237187114004223e-06
692,23.095179233621757,5.282401082928335e-06
693,23.128553770086526,5.271074275146776e-06
694,23.161928306551296,5.255030340845924e-06
695,23.19530284301607,5.267430021707184e-06
696,23.22867737948084,5.2169944751005154e-06
697,23.262051915945612,5.2162410722437626e-06
698,23.295426452410382,5.21155040479412e-06
699,23.328800988875155,5.260086579105997e-06
700,23.362175525339925,5.24461119214724e-06
701,23.3955500618047,5.278015507843252e-06
702,23.428924598269468,5.249152240610929e-06
703,23.462299134734238,5.25401285902242e-06
704,23.49567367119901,5.248319963230523e-06
705,23.52904820766378,5.196481468344586e-06
706,23.562422744128554,5.134052699376351e-06
707,23.595797280593324,5.131843978369011e-06
708,23.629171817058097,5.325030139716907e-06
709,23.662546353522867,5.336249114674716e-06
710,23.69592088998764,5.301911179999591e-06
711,23.72929542645241,5.3241020814991e-06
712,23.76266996291718,5.3324044030346775e-06
713,23.796044499381953,5.2132679542497105e-06
714,23.829419035846723,5.096239160550088e-06
715,23.862793572311496,5.103797156356501e-06
716,23.896168108776266,5.068236656918585e-06
717,23.92954264524104,5.030241634938163e-06
718,23.96291718170581,5.029641134985845e-06
719,23.996291718170582,4.9883437594501194e-06
720,24.02966625463535,5.17521871391597e-06
721,24.06304079110012,5.176040192136799e-06
722,24.096415327564895,5.104635872588089e-06
723,24.129789864029664,5.1178482461068145e-06
724,24.163164400494438,5.1091700886456365e-06
725,24.196538936959207,5.0442219516151785e-06
726,24.22991347342398,5.103603970127237e-06
727,24.26328800988875,5.100336963849691e-06
728,24.296662546353524,5.042883332070806e-06
729,24.330037082818293,5.020460807618041e-06
730,24.363411619283067,4.997189515424275e-06
731,24.396786155747836,5.012976720329062e-06
732,24.430160692212606,4.971168782890198e-06
733,24.46353522867738,4.961187173974241e-06
734,24.49690976514215,5.180142303249311e-06
735,24.530284301606923,5.129416748754806e-06
736,24.563658838071692,5.103478588638667e-06
737,24.597033374536466,5.0299503089962385e-06
738,24.630407911001235,4.949760693608897e-06
739,24.66378244746601,4.9645288314691205e-06
740,24.69715698393078,4.880511785956222e-06
741,24.730531520395548,4.87856593286879e-06
742,24.76390605686032,4.8774035356590195e-06
743,24.79728059332509,4.886464135750212e-06
744,24.830655129789864,4.88293209366279e-06
745,24.864029666254634,4.893692368254688e-06
746,24.897404202719407,4.963356296970268e-06
747,24.930778739184177,4.946598526830215e-06
748,24.96415327564895,4.902551470855301e-06
749,24.99752781211372,4.976302052841194e-06
750,25.03090234857849,4.981106661561816e-06
751,25.064276885043263,4.974570513584556e-06
752,25.097651421508033,4.896400042640052e-06
753,25.131025957972806,4.860623487968416e-06
754,25.164400494437576,4.826678324139172e-06
755,25.19777503090235,4.8843327630692715e-06
756,25.23114956736712,5.2442232296636274e-06
757,25.264524103831892,5.243867043928483e-06
758,25.297898640296662,5.377301817223098e-06
759,25.33127317676143,5.415139648509394e-06
760,25.364647713226205,5.400942313088405e-06
761,25.398022249690975,5.37006059035435e-06
762,25.431396786155748,5.3721036995229215e-06
763,25.464771322620518,5.372163849624104e-06
764,25.49814585908529,5.85470718719321e-06
765,25.53152039555006,5.828301153638842e-06
766,25.564894932014834,5.8000832369923045e-06
767,25.598269468479604,5.752371854240224e-06
768,25.631644004944377,5.708101487525416e-06
769,25.665018541409147,5.6981549830098855e-06
770,25.698393077873916,5.704963860935383e-06
771,25.73176761433869,5.900371167039912e-06
772,25.76514215080346,5.901749822510389e-06
773,25.798516687268233,5.915460013542328e-06
774,25.831891223733003,5.89260735676142e-06
775,25.865265760197776,5.884980211371792e-06
776,25.898640296662546,5.940563884562739e-06
777,25.93201483312732,5.847316361701299e-06
778,25.96538936959209,5.843562262678812e-06
779,25.99876390605686,5.755253028676259e-06
780,26.03213844252163,5.769748585409625e-06
781,26.0655129789864,5.775180318975562e-06
782,26.098887515451175,5.7575367361037435e-06
783,26.132262051915944,5.76416542030124e-06
784,26.165636588380718,5.780330251415611e-06
785,26.199011124845487,5.794016152393421e-06
786,26.23238566131026,5.802718164074589e-06
787,26.26576019777503,5.8054236532309915e-06
788,26.2991347342398,5.80742614214896e-06
789,26.332509270704573,5.833047822481259e-06
790,26.365883807169343,5.833451122271268e-06
791,26.399258343634116,5.908501026840713e-06
792,26.432632880098886,5.886574903732051e-06
793,26.46600741656366,5.881910931160303e-06
794,26.49938195302843,5.882821344767116e-06
795,26.532756489493202,5.908611893258122e-06
796,26.566131025957972,5.873984358505855e-06
797,26.599505562422742,5.8685405263734615e-06
798,26.632880098887515,5.8525288521093404e-06
799,26.666254635352285,5.855126969632371e-06
800,26.699629171817058,5.844676795125047e-06
801,26.733003708281828,5.8671857319126385e-06
802,26.7663782447466,5.886946816102565e-06
803,26.79975278121137,5.856224636627713e-06
804,26.833127317676144,5.873707521948032e-06
805,26.866501854140914,5.882916412317855e-06
806,26.899876390605684,5.856817751846888e-06
807,26.933250927070457,5.846993614725376e-06
808,26.966625463535227,5.870925688578873e-06
809,27.0,5.891817552099222e-06
